time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,,
153.41,-0.011165252,-0.003171003,-0.002240983,-9.029530566,-5.668760369,-18.64565,-5.449746505,-18.4162192,-8.009726406,-8.150242698,-5.651000042,-9.968031308,,,
153.426,-0.01121283,-0.003181614,-0.002060125,-8.617037811,-5.674937209,-18.67747,-5.452810143,-18.449008,-8.905939308,-9.44923612,-5.674784518,-9.968025575,,,
153.442,-0.01125765,-0.00317577,-0.002001953,-8.199081122,-5.671535295,-18.70922,-5.45112371,-18.4784928,-8.498342221,-10.92343063,-5.701457748,-9.508984634,,,
153.457,-0.011301064,-0.003156011,-6.07E-05,-7.789117422,-5.660034106,-18.74078,-5.445406295,-18.5050402,-6.918171012,-12.16143586,-5.729418903,-9.508983675,,,
153.473,-0.011345215,-0.003124151,0.003514498,-7.396561915,-5.641489016,-18.77202,-5.436135008,-18.5288908,-7.598213855,-12.29286897,-5.757246291,-9.508984425,,,
153.488,-0.011391392,-0.003091078,0.005924257,-7.018069147,-5.622237879,-18.80293,-5.426441569,-18.5521801,-9.664031888,-10.50897863,-5.783711803,-8.645775912,,,
153.503,-0.011439162,-0.00307121,0.004657632,-6.628050756,-5.610672911,-18.83365,-5.420583951,-18.5778786,-8.022165281,-7.59095967,-5.807756002,-7.725897591,,,
153.519,-0.011486795,-0.003066783,0.000336488,-6.201025205,-5.608096436,-18.86431,-5.419275428,-18.6065766,-8.244050778,-5.842955719,-5.828400257,-6.936628099,,,
153.535,-0.011532559,-0.003064789,-0.00378327,-5.744228471,-5.606935335,-18.89496,-5.418685312,-18.6357328,-7.856410241,-5.804703298,-5.844667771,-6.321328374,,,
153.551,-0.011575817,-0.003052983,-0.005045523,-5.290506422,-5.600063798,-18.92549,-5.415187518,-18.662839,-8.264602774,-5.783312902,-5.855607982,-5.840561859,,,
153.566,-0.011617162,-0.003033034,-0.003514605,-4.855906735,-5.588451486,-18.95582,-5.409255375,-18.6881449,-7.926448605,-5.759865497,-5.860393131,-5.435172805,,,
153.582,-0.011657815,-0.003012624,-0.000900304,-4.427511555,-5.576571457,-18.98595,-5.403158698,-18.7131607,-7.679931255,-5.732634428,-5.858355718,-5.058711784,,,
153.597,-0.011698998,-0.002989472,0.001640326,-4.012237575,-5.563094959,-19.01584,-5.396208362,-18.7374102,-9.230585168,-5.700227521,-5.848937198,-4.681133363,,,
153.612,-0.011741523,-0.002950848,0.003992287,-3.684187267,-5.540612882,-19.04535,-5.384531037,-18.7582355,-8.000092291,-5.661537812,-5.831699299,-4.291690216,,,
153.628,-0.011785426,-0.002888972,0.006017611,-3.553266197,-5.504596163,-19.07424,-5.36560412,-18.7738796,-7.414825949,-5.616351154,-5.806529616,-3.914729027,,,
153.644,-0.0118297,-0.002812027,0.007025087,-3.674282435,-5.459807886,-19.10236,-5.341678442,-18.785811,-8.233158777,-5.565906396,-5.773929626,-3.617817818,,,
153.66,-0.011872605,-0.002738539,0.006470276,-3.996733887,-5.417032222,-19.12974,-5.318409271,-18.7977136,-7.928469156,-5.512729707,-5.735110883,-3.486299839,,,
153.675,-0.011912704,-0.002683184,0.004670734,-4.411746663,-5.384810902,-19.15657,-5.300600943,-18.8126518,-8.243500457,-5.459772529,-5.691772115,-3.573662209,,,
153.691,-0.011949926,-0.002647971,0.002643286,-4.844233585,-5.364314009,-19.18305,-5.289143187,-18.8312148,-7.770944976,-5.409589239,-5.645727027,-3.868751439,,,
153.707,-0.011985723,-0.002622979,0.001496801,-5.30268321,-5.349767188,-19.20928,-5.280949118,-18.8515476,-7.509190706,-5.364187575,-5.598667625,-4.308921033,,,
153.723,-0.012022098,-0.002593104,0.001894102,-5.85880321,-5.332377263,-19.23521,-5.271084377,-18.8706291,-7.888093657,-5.325510726,-5.552195245,-4.827112844,,,
153.739,-0.012060181,-0.002548533,0.003522853,-6.587980403,-5.306433161,-19.2607,-5.256224306,-18.8863867,-8.298906139,-5.296051663,-5.508032925,-5.395693599,,,
153.754,-0.012099432,-0.002496446,0.004850163,-7.50569986,-5.276114386,-19.28566,-5.238636292,-18.9001619,-8.469402772,-5.279123299,-5.468226796,-6.037643429,,,
153.77,-0.012138204,-0.00246513,0.003896752,-8.525028301,-5.25788609,-19.31031,-5.227943677,-18.9177213,-8.744618284,-5.278525815,-5.43515175,-6.799002573,,,
153.786,-0.012175333,-0.002491372,-0.000147043,-9.462174475,-5.273161479,-19.33522,-5.236910235,-18.9468579,-7.578746621,-5.297604078,-5.411217139,-7.697450944,,,
153.801,-0.012211457,-0.002595121,-0.005927784,-10.10195761,-5.33355117,-19.36118,-5.271752692,-18.9922484,-8.650141393,-5.449492288,-5.39831973,-8.676052453,,,
153.817,-0.012248893,-0.002759726,-0.010630346,-10.29435047,-5.429364666,-19.38877,-5.325160855,-19.0512157,-9.243950569,-5.855537229,-5.3972618,-9.593092561,,,
153.833,-0.012290136,-0.002935405,-0.011793691,-10.02552379,-5.531623801,-19.41813,-5.379832806,-19.1140768,-7.835586572,-6.546293989,-5.407421168,-9.593092455,,,
153.849,-0.012336072,-0.003066668,-0.008825772,-9.421138258,-5.608029072,-19.44879,-5.419241198,-19.1694712,-6.481494044,-7.573956601,-5.426856068,-10.18136844,,,
153.864,-0.012385196,-0.003124651,-0.003302588,-8.682692347,-5.641779985,-19.48004,-5.436280975,-19.2109924,-8.824635647,-8.98692804,-5.452810338,-10.24739888,,,
153.88,-0.012434481,-0.003119706,0.002012696,-7.995698013,-5.638901859,-19.51123,-5.434836431,-19.2400641,-7.266942315,-10.73948823,-5.48239141,-10.24735636,,,
153.896,-0.012481301,-0.003085509,0.004821521,-7.460558618,-5.61899605,-19.54209,-5.424802212,-19.2630387,-9.280972649,-12.45211828,-5.513133932,-9.604894582,,,
153.912,-0.012524971,-0.003050087,0.004563468,-7.081886072,-5.598378004,-19.57259,-5.414327986,-19.2854279,-8.20433334,-13.05275979,-5.543257495,-8.640054184,,,
153.928,-0.012566786,-0.003018677,0.002411967,-6.814258599,-5.580094997,-19.60277,-5.40496988,-19.3083021,-7.718950625,-11.13709796,-5.571617413,-7.690413072,,,
153.943,-0.012608739,-0.002980071,5.70E-05,-6.618664373,-5.557623139,-19.63257,-5.393375815,-19.329384,-8.763780566,-7.395007809,-5.597512784,-6.952197748,,,
153.958,-0.012652005,-0.002926585,-0.001585173,-6.474890273,-5.526489946,-19.66184,-5.377141968,-19.3470169,-6.79759901,-5.562954226,-5.620531011,-6.483432997,,,
153.973,-0.01269624,-0.00286811,-0.002609821,-6.346152899,-5.492452828,-19.69052,-5.359160479,-19.3631016,-7.814183654,-5.527600975,-5.640461604,-6.246056106,,,
153.989,-0.012740116,-0.002828585,-0.003349081,-6.154104487,-5.469446244,-19.71881,-5.346864449,-19.382535,-7.619829433,-5.515102886,-5.65716969,-6.157803557,,,
154.005,-0.01278253,-0.002828022,-0.003574247,-5.814096208,-5.469118549,-19.74709,-5.346688469,-19.409632,-7.15917353,-5.505959471,-5.670360988,-6.112227608,,,
154.021,-0.012823377,-0.002863696,-0.00252634,-5.306456049,-5.48988347,-19.77572,-5.357793008,-19.4442065,-7.645497623,-5.497432326,-5.679352545,-6.000187515,,,
154.037,-0.012863292,-0.002906131,0.000215922,-4.71166708,-5.514583833,-19.80478,-5.370880173,-19.4805217,-7.93459799,-5.486419932,-5.683056811,-5.735607074,,,
154.052,-0.012902958,-0.002916696,0.003895353,-4.170261302,-5.520733764,-19.83395,-5.374118354,-19.5106632,-8.837186906,-5.470176831,-5.680260141,-5.295979628,,,
154.068,-0.012942826,-0.002875525,0.006804149,-3.798514047,-5.496768873,-19.8627,-5.361454356,-19.5302187,-5.519420929,-5.447166408,-5.670048575,-4.737708064,,,
154.082,-0.01298325,-0.00279545,0.007618239,-3.627620273,-5.450158966,-19.89066,-5.336465943,-19.5413417,-8.254485412,-5.417322518,-5.652119318,-4.176392115,,,
154.098,-0.013024382,-0.002707634,0.006565391,-3.612846485,-5.399043129,-19.91773,-5.308497226,-19.5500947,-7.857753937,-5.381646714,-5.626811253,-3.730467473,,,
154.115,-0.013065646,-0.002632693,0.005141739,-3.702389085,-5.355421457,-19.94406,-5.284140323,-19.5606593,-7.808279529,-5.341571419,-5.594909201,-3.472331322,,,
154.131,-0.01310557,-0.002567123,0.00456864,-3.903496191,-5.317254379,-19.96973,-5.262443423,-19.5724355,-8.009831865,-5.298664356,-5.557445683,-3.412437219,,,
154.146,-0.013142602,-0.002498253,0.004557549,-4.279316876,-5.277166604,-19.99471,-5.239250777,-19.582899,-7.253865609,-5.254900664,-5.515693435,-3.530496838,,,
154.162,-0.013176438,-0.002428907,0.00372049,-4.872994643,-5.236801669,-20.019,-5.215462081,-19.5926011,-8.372806347,-5.213124297,-5.471320322,-3.814763267,,,
154.178,-0.013208618,-0.002382073,0.001277016,-5.635633712,-5.209540676,-20.04282,-5.199139068,-19.6062782,-8.160037428,-5.177033329,-5.426469157,-4.275140767,,,
154.193,-0.013241713,-0.002379406,-0.001790579,-6.437909622,-5.207988121,-20.06662,-5.198203054,-19.6286112,-6.842796064,-5.150442944,-5.383560452,-4.91392056,,,
154.209,-0.013277581,-0.002417973,-0.003575309,-7.155259442,-5.230437021,-20.09079,-5.211669988,-19.659421,-7.713951782,-5.136320213,-5.344880438,-5.690756937,,,
154.224,-0.013316034,-0.002471429,-0.003311439,-7.740386928,-5.26155265,-20.11551,-5.230101712,-19.6936734,-7.884320344,-5.136315619,-5.312224817,-6.518521579,,,
154.24,-0.013355071,-0.002514185,-0.002336495,-8.222247573,-5.286440284,-20.14065,-5.244653705,-19.7262347,-8.177279214,-5.151010568,-5.286804366,-7.298947297,,,
154.256,-0.013392597,-0.002543542,-0.002776549,-8.647828517,-5.303528512,-20.16608,-5.254549788,-19.7564441,-8.036000579,-5.215948848,-5.269383436,-7.966116568,,,
154.271,-0.013428252,-0.002579386,-0.005349267,-9.017555512,-5.324392166,-20.19188,-5.266529107,-19.7882741,-6.917465778,-5.464866941,-5.260458404,-7.966035281,,,
154.287,-0.013463825,-0.002643624,-0.008521994,-9.255446992,-5.361783767,-20.21831,-5.287721679,-19.8263083,-6.457937704,-5.913782477,-5.26028387,-8.615232159,,,
154.303,-0.01350196,-0.002737802,-0.009715072,-9.243758188,-5.416603322,-20.24569,-5.318173828,-19.8711429,-8.301626901,-6.599739648,-5.268675178,-9.131693044,,,
154.319,-0.013544145,-0.002837182,-0.007414624,-8.917997174,-5.474450363,-20.27406,-5.349548831,-19.9179644,-5.953447836,-7.571361731,-5.284711105,-9.423703175,,,
154.334,-0.013589529,-0.002907011,-0.002519198,-8.348157392,-5.515096207,-20.30313,-5.371150264,-19.959648,-6.771747025,-8.857359692,-5.306623807,-9.417838875,,,
154.35,-0.013635537,-0.00292896,0.002128708,-7.714994693,-5.527872521,-20.33242,-5.37786717,-19.9921203,-8.529456118,-10.37675577,-5.332093395,-9.094092993,,,
154.365,-0.013679765,-0.002914657,0.003795554,-7.187098775,-5.519546741,-20.36157,-5.373493964,-20.0173175,-6.770222984,-11.74223361,-5.3588364,-8.518400138,,,
154.38,-0.013721487,-0.002892606,0.001947413,-6.811487479,-5.506711163,-20.39049,-5.366723162,-20.0407753,-8.310843859,-12.0525645,-5.385099522,-7.831240311,,,
154.396,-0.013761513,-0.002880467,-0.001434277,-6.516377296,-5.499645734,-20.4193,-5.362981103,-20.0660652,-7.538695703,-10.34411653,-5.409748941,-7.181704525,,,
154.411,-0.013800882,-0.002870018,-0.003647987,-6.211339191,-5.493563248,-20.448,-5.359751027,-20.091585,-8.572146485,-7.284628418,-5.432003668,-6.657385405,,,
154.427,-0.013839866,-0.002838716,-0.003435971,-5.881889096,-5.475342819,-20.47638,-5.350026994,-20.1126979,-7.012582905,-5.408946454,-5.451140394,-6.261390609,,,
154.443,-0.013878154,-0.002774754,-0.001496404,-5.591728106,-5.43811195,-20.50413,-5.329928442,-20.1267671,-6.775004995,-5.369261816,-5.466448235,-5.949570321,,,
154.458,-0.013915766,-0.002691503,0.000657199,-5.401164819,-5.389653189,-20.53104,-5.303292956,-20.1362399,-6.527536162,-5.349842773,-5.477414901,-5.686292158,,,
154.473,-0.013953556,-0.002620637,0.001820929,-5.291440379,-5.348403732,-20.55725,-5.28017841,-20.1474665,-7.268979014,-5.331899814,-5.483883642,-5.469134409,,,
154.489,-0.013992619,-0.002592544,0.001300504,-5.172497965,-5.332051633,-20.58317,-5.270898931,-20.1668324,-7.281960572,-5.315029539,-5.485963702,-5.469131161,,,
154.505,-0.014033163,-0.002618555,-0.001110724,-4.95952913,-5.347191946,-20.60936,-5.279493047,-20.1970848,-8.032702979,-5.298581395,-5.483741897,-5.271556575,,,
154.52,-0.014074082,-0.002683239,-0.004707431,-4.634639374,-5.384843349,-20.63619,-5.300618999,-20.2355647,-6.655620695,-5.281181922,-5.477038415,-5.079167572,,,
154.537,-0.01411379,-0.002749348,-0.007619435,-4.241656281,-5.423323976,-20.66368,-5.321858187,-20.2749637,-6.580629729,-5.26105394,-5.46538226,-4.849612292,,,
154.552,-0.014151559,-0.002775541,-0.007670392,-3.844497732,-5.438570184,-20.69144,-5.330177714,-20.3067652,-7.244842986,-5.23653705,-5.44816932,-4.552451932,,,
154.567,-0.0141881,-0.0027402,-0.004028099,-3.503526303,-5.417998734,-20.71884,-5.318939676,-20.326122,-7.513142018,-5.206426318,-5.424863397,-4.552461898,,,
154.583,-0.014224923,-0.002654923,0.001901435,-3.274563866,-5.368360857,-20.74539,-5.291413472,-20.3348369,-6.885323346,-5.170156752,-5.395166462,-4.089172613,,,
154.598,-0.014263051,-0.002554038,0.007382793,-3.200181533,-5.309638084,-20.77093,-5.258069383,-20.3395139,-7.707933866,-5.127984841,-5.359157701,-4.089215481,,,
154.614,-0.014302114,-0.002467721,0.01026363,-3.290425714,-5.259394591,-20.79561,-5.228831984,-20.3462257,-7.235244976,-5.081079992,-5.317378761,-4.089179058,,,
154.63,-0.014340542,-0.002404251,0.010123759,-3.520987875,-5.222449612,-20.81965,-5.206894869,-20.3568171,-6.75037274,-5.031347442,-5.270814506,-3.617923297,,,
154.645,-0.014376698,-0.002356609,0.007930438,-3.856892479,-5.194718608,-20.84321,-5.190174492,-20.3700601,-7.889665876,-4.981055064,-5.220774623,-3.353207914,,,
154.661,-0.014409995,-0.002320842,0.00499132,-4.276199603,-5.173899022,-20.86642,-5.177473443,-20.3852909,-6.912318386,-4.932539065,-5.168755139,-3.371978871,,,
154.676,-0.014441158,-0.00230298,0.002251024,-4.772163349,-5.163501847,-20.88945,-5.171082068,-20.4038659,-6.520148106,-4.906889593,-5.116351049,-3.652636227,,,
154.692,-0.014471669,-0.002308583,0.000194371,-5.340304349,-5.166763137,-20.91254,-5.173090373,-20.4271021,-7.579094099,-4.905969726,-5.065221491,-4.128831293,,,
154.708,-0.014503018,-0.002330061,-0.00099673,-5.968461458,-5.179265279,-20.93584,-5.180759474,-20.453662,-6.77122211,-4.908113718,-5.017064831,-4.730356192,,,
154.723,-0.014536155,-0.002348369,-0.001364283,-6.634979254,-5.18992191,-20.95932,-5.187259634,-20.4797746,-6.589283019,-4.913668561,-4.973573826,-5.402534774,,,
154.739,-0.014571179,-0.002349829,-0.001235075,-7.306952918,-5.190771874,-20.98282,-5.187776634,-20.5025913,-6.99150299,-4.922852915,-4.936367616,-6.108332862,,,
154.754,-0.01460731,-0.002343245,-0.001274862,-7.934225276,-5.18693948,-21.00625,-5.185443852,-20.5237637,-7.299047454,-4.935661479,-4.906897857,-6.820796801,,,
154.77,-0.014643381,-0.002359457,-0.002231478,-8.445985043,-5.196376006,-21.02984,-5.191180088,-20.5495681,-7.24853831,-4.983955536,-4.886314456,-7.511035634,,,
154.785,-0.014678735,-0.002428187,-0.004246811,-8.761515251,-5.236382716,-21.05412,-5.215212816,-20.5863489,-7.465324062,-5.215601243,-4.875285656,-8.136624849,,,
154.801,-0.014713852,-0.002548099,-0.006293584,-8.822788384,-5.306180813,-21.0796,-5.256078916,-20.6343422,-5.718130883,-5.6410201,-4.873809122,-8.636875934,,,
154.817,-0.014750086,-0.002676934,-0.006601978,-8.63961958,-5.381173075,-21.10637,-5.298574828,-20.6853377,-6.575699203,-6.283070226,-4.881110506,-8.942772661,,,
154.832,-0.014788652,-0.002755463,-0.004088613,-8.309908446,-5.426883188,-21.13393,-5.323805158,-20.7272074,-6.91967563,-7.169249219,-4.895752302,-9.004777427,,,
154.848,-0.014829607,-0.002750586,0.000429645,-7.973699881,-5.42404459,-21.16143,-5.322252616,-20.752633,-7.332819206,-8.309611674,-4.915990015,-8.827328472,,,
154.864,-0.014871632,-0.002683988,0.004526767,-7.713218985,-5.385278883,-21.18827,-5.300861357,-20.7652824,-7.402688264,-9.640832819,-4.940215845,-8.482528272,,,
154.88,-0.014912877,-0.002620395,0.00591509,-7.480588754,-5.348263015,-21.21448,-5.280098843,-20.7779107,-6.608822201,-10.90878569,-4.967189297,-8.079349537,,,
154.895,-0.014952313,-0.002620207,0.004222425,-7.132562872,-5.34815324,-21.24068,-5.280036767,-20.8029964,-7.196710828,-11.52114005,-4.995865907,-8.079353439,,,
154.911,-0.014990465,-0.002692028,0.001293524,-6.558352006,-5.389958798,-21.2676,-5.303462668,-20.8429246,-6.689273091,-10.67471263,-5.024966129,-7.59373708,,,
154.927,-0.015028864,-0.002784153,-0.000277053,-5.792872919,-5.44358298,-21.29544,-5.332901465,-20.8877339,-6.082240535,-8.284986914,-5.052682561,-7.04034302,,,
154.943,-0.015068715,-0.002823302,0.000802551,-5.013582805,-5.466370678,-21.32367,-5.345211858,-20.9225077,-6.362920468,-5.768342875,-5.076840501,-6.389423005,,,
154.958,-0.015109866,-0.0027694,0.0035989,-4.421300937,-5.434995665,-21.35136,-5.328231964,-20.9384672,-5.946339142,-5.135009119,-5.095456206,-5.651244628,,,
154.973,-0.015150826,-0.00264273,0.005872213,-4.105298212,-5.36126341,-21.37779,-5.287429144,-20.9389057,-8.153979057,-5.095786507,-5.107305813,-4.913193071,,,
154.99,-0.015189794,-0.002505131,0.005895013,-4.00111527,-5.281169956,-21.40284,-5.241585982,-20.9358801,-8.284874413,-5.060015994,-5.112111465,-4.301819007,,,
155.005,-0.015225924,-0.002415197,0.003616745,-3.965599989,-5.228821005,-21.42699,-5.210705341,-20.9413572,-8.249779296,-5.022637277,-5.110260565,-3.905923678,,,
155.02,-0.015259853,-0.002393649,0.000472632,-3.894058456,-5.216278378,-21.45093,-5.203193095,-20.9600565,-6.505575541,-4.98406619,-5.102323289,-3.72588096,,,
155.036,-0.015293079,-0.002419778,-0.001707149,-3.774960078,-5.2314876,-21.47513,-5.212296714,-20.9883674,-6.534150891,-4.944133677,-5.088729276,-3.686307171,,,
155.051,-0.015326809,-0.00245365,-0.001784974,-3.645485207,-5.251204177,-21.49966,-5.224001412,-21.018524,-6.458569793,-4.90246046,-5.069746905,-3.686308468,,,
155.066,-0.015361244,-0.002464596,0.000208495,-3.511584969,-5.257575414,-21.52431,-5.227760652,-21.0442831,-7.542307888,-4.888591627,-5.045606163,-3.686307407,,,
155.082,-0.015395766,-0.002448223,0.003250503,-3.323788962,-5.248044753,-21.54879,-5.222133099,-21.0645189,-6.619575297,-4.88098755,-5.016518904,-3.614108169,,,
155.098,-0.015429726,-0.002423917,0.005838407,-3.029089951,-5.233897279,-21.57303,-5.213733041,-21.0829625,-6.253772399,-4.872421974,-4.982536656,-3.490917287,,,
155.113,-0.01546313,-0.00241601,0.00656262,-2.638829817,-5.229294706,-21.59719,-5.210988183,-21.1045486,-5.558151155,-4.862272681,-4.943412854,-3.290782695,,,
155.128,-0.015496719,-0.002431108,0.004682367,-2.248624812,-5.238082651,-21.6215,-5.216223923,-21.1307954,-7.108529534,-4.850014369,-4.898666008,-2.995140342,,,
155.144,-0.015531344,-0.002447976,0.000653934,-1.999937003,-5.247901268,-21.64598,-5.222048184,-21.1575511,-7.303599948,-4.835695212,-4.847881283,-2.623377511,,,
155.159,-0.015567115,-0.002430607,-0.0037654,-2.011972299,-5.237791181,-21.67028,-5.216050617,-21.1774167,-6.179149003,-4.820159342,-4.79111461,-2.25047321,,,
155.174,-0.015603026,-0.002358107,-0.006322915,-2.318357355,-5.195590151,-21.69386,-5.190703386,-21.1857617,-5.861562182,-4.80486644,-4.72919086,-1.992475243,,,
155.19,-0.015637465,-0.002246732,-0.005758276,-2.844449448,-5.130761216,-21.71633,-5.150739199,-21.1854097,-6.604293247,-4.791383748,-4.663722463,-1.961237113,,,
155.205,-0.015669244,-0.002141707,-0.002811081,-3.451891144,-5.069628445,-21.73775,-5.111839126,-21.1853002,-3.933419568,-4.78081414,-4.596810339,-2.210570167,,,
155.22,-0.015698283,-0.002084508,0.000273488,-4.029001186,-5.036334004,-21.75859,-5.090125064,-21.1940258,-5.081137208,-4.77351258,-4.530588264,-2.707612047,,,
155.236,-0.015725593,-0.002085325,0.001410345,-4.555778889,-5.036809289,-21.77944,-5.090437759,-21.2141373,-6.066915013,-4.76928284,-4.466889215,-3.352524327,,,
155.251,-0.01575289,-0.002122611,5.57E-05,-5.090602967,-5.058513031,-21.80067,-5.104632483,-21.2417589,-5.448058157,-4.767876684,-4.407211308,-4.035931461,,,
155.266,-0.015782162,-0.002164729,-0.002769997,-5.699673263,-5.083028793,-21.82232,-5.120471461,-21.2707323,-5.179720702,-4.769380212,-4.352915647,-4.694013839,,,
155.282,-0.015815039,-0.002193323,-0.005512597,-6.39339354,-5.099672788,-21.84425,-5.131109878,-21.2973273,-6.269474489,-4.774213687,-4.305427752,-5.324731037,,,
155.298,-0.015851958,-0.002212993,-0.007051631,-7.107194174,-5.11112246,-21.86638,-5.138375436,-21.3223602,-6.933448416,-4.782810626,-4.266256216,-5.960665386,,,
155.329,-0.015891808,-0.002244122,-0.006912928,-7.721394762,-5.129242164,-21.88882,-5.149787246,-21.3499393,-7.420372577,-4.795223918,-4.236790118,-6.622566551,,,
